cell,port_name,port_direction,description
ipn5brk2adcalign_global_align_top,o_q3_qvt0_align_sar0_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q3_qvt0_align_sar1_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q3_qvt0_align_sar2_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q3_qvt0_align_sar3_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q3_qvt1_align_sar0_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q3_qvt1_align_sar1_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q3_qvt1_align_sar2_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q3_qvt1_align_sar3_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q3_qvt2_align_sar0_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q3_qvt2_align_sar1_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q3_qvt2_align_sar2_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q3_qvt2_align_sar3_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q3_qvt3_align_sar0_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q3_qvt3_align_sar1_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q3_qvt3_align_sar2_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q3_qvt3_align_sar3_data<5:0>,output,
ipn5brk2adcalign_global_align_top,o_q0_qvt0_align_sar0_data<5:0>,output,
ipn5brk2adcalign_global_align_top,valid<63:0>,output,
ipn5brk2adcalign_global_align_top,vssx,input,
ipn5brk2adcalign_global_align_top,vcc0p65_lv,input,
ipn5brk2adcalign_global_align_top,o_q2_qvt0_align_sar0_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,description,description,
ipn5brk2adcalign_global_align_q_level,vcc0p65_lv,input,
ipn5brk2adcalign_global_align_q_level,vssx,input,
ipn5brk2adcalign_global_align_q_level,i_qvt3_valid<3:0>,input,
ipn5brk2adcalign_global_align_q_level,i_global_align_third_clk,input,
ipn5brk2adcalign_global_align_q_level,i_global_align_second_clk,input,
ipn5brk2adcalign_global_align_q_level,i_qvt3_sar3_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,i_qvt3_sar2_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,i_qvt3_sar1_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,i_qvt3_sar0_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,i_qvt2_valid<3:0>,input,
ipn5brk2adcalign_global_align_q_level,i_qvt1_valid<3:0>,input,
ipn5brk2adcalign_global_align_q_level,o_qvt2_align_sar0_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,i_qvt1_sar3_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,i_qvt1_sar2_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,i_qvt1_sar1_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,i_qvt0_valid<3:0>,input,
ipn5brk2adcalign_global_align_q_level,o_qvt2_align_sar1_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,o_qvt2_align_sar2_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,i_qvt1_sar0_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,o_qvt2_align_sar3_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,i_qvt0_sar3_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,i_qvt0_sar2_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,i_qvt0_sar1_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,i_qvt0_sar0_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,i_global_align_rb,input,
ipn5brk2adcalign_global_align_q_level,o_qvt0_align_sar1_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,o_qvt0_align_sar2_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,o_qvt0_align_sar3_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,i_qvt2_sar3_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,i_qvt2_sar2_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,i_qvt2_sar1_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,o_qvt1_align_sar0_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,o_qvt1_align_sar1_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,o_qvt1_align_sar2_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,o_qvt1_align_sar3_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,i_qvt2_sar0_data<5:0>,input,
ipn5brk2adcalign_global_align_q_level,o_qvt3_align_sar0_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,o_qvt3_align_sar2_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,o_qvt3_align_sar1_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,o_qvt3_align_sar3_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,o_qvt0_valid<3:0>,output,
ipn5brk2adcalign_global_align_q_level,o_qvt3_valid<3:0>,output,
ipn5brk2adcalign_global_align_q_level,o_qvt0_align_sar0_data<5:0>,output,
ipn5brk2adcalign_global_align_q_level,o_qvt1_valid<3:0>,output,
ipn5brk2adcalign_global_align_q_level,o_qvt2_valid<3:0>,output,
ipn5brk2adcalign_global_align_qvt_level,description,description,
ipn5brk2adcalign_global_align_qvt_level,i_data_valid<3:0>,input,
ipn5brk2adcalign_global_align_qvt_level,i_align_oct_second_clk,input,
ipn5brk2adcalign_global_align_qvt_level,i_align_oct_rb,input,
ipn5brk2adcalign_global_align_qvt_level,vcc0p65_lv,input,
ipn5brk2adcalign_global_align_qvt_level,o_data_valid<3:0>,output,
ipn5brk2adcalign_global_align_qvt_level,bufsar3_data<5:0>,input,
ipn5brk2adcalign_global_align_qvt_level,bufsar1_data<5:0>,input,
ipn5brk2adcalign_global_align_qvt_level,bufsar2_data<5:0>,input,
ipn5brk2adcalign_global_align_qvt_level,vssx,input,
ipn5brk2adcalign_global_align_qvt_level,bufsar0_data<5:0>,input,
ipn5brk2adcalign_global_align_qvt_level,o_align_oct_sar0_data<5:0>,output,
ipn5brk2adcalign_global_align_qvt_level,o_align_oct_sar1_data<5:0>,output,
ipn5brk2adcalign_global_align_qvt_level,i_align_oct_third_clk,input,
ipn5brk2adcalign_global_align_qvt_level,o_align_oct_sar3_data<5:0>,output,
ipn5brk2adcalign_global_align_qvt_level,o_align_oct_sar2_data<5:0>,output,
ipn5brk2adcalign_6bit_smp_buf,description,description,
ipn5brk2adcalign_6bit_smp_buf,i_6bit_sampler_data<5:0>,input,
ipn5brk2adcalign_6bit_smp_buf,o_6bit_sampler_data<5:0>,output,
ipn5brk2adcalign_6bit_smp_buf,i_6bit_sampler_clk,input,
ipn5brk2adcalign_6bit_smp_buf,i_6bit_sampler_rb,input,
ipn5brk2adcalign_6bit_smp_buf,vcc0p65_lv,input,
ipn5brk2adcalign_6bit_smp_buf,vssx,input,
ipn5brk2adcalign_6bit_smp_buf,o_sampler_data_valid,output,
ipn5brk2adcalign_6bit_smp_buf,i_sampler_data_valid,input,
ipn5brk2adcalign_6bit_sampler,description,description,
ipn5brk2adcalign_6bit_sampler,i_6bit_sampler_data<5:0>,input,
ipn5brk2adcalign_6bit_sampler,o_6bit_sampler_data<5:0>,output,
ipn5brk2adcalign_6bit_sampler,i_6bit_sampler_clk,input,
ipn5brk2adcalign_6bit_sampler,i_6bit_sampler_rb,input,
ipn5brk2adcalign_6bit_sampler,vcc0p65_lv,input,
ipn5brk2adcalign_6bit_sampler,vssx,input,
ipn5brk2adcalign_6bit_sampler,o_sampler_data_valid,output,
ipn5brk2adcalign_6bit_sampler,i_sampler_data_valid,input,
ipn5brk2adcalign_pd_bias_gen_41seg,description,description,
ipn5brk2adcalign_pd_bias_gen_41seg,pd_bias_en<40:0>,input,
ipn5brk2adcalign_pd_bias_gen_41seg,vcc0p9_lv,input,
ipn5brk2adcalign_pd_bias_gen_41seg,pd_bias_enb<40:0>,input,
ipn5brk2adcalign_pd_bias_gen_41seg,i_pdbias_i50u,input,
ipn5brk2adcalign_pd_bias_gen_41seg,i_pdref_i50u,input,
ipn5brk2adcalign_pd_bias_gen_41seg,vbias_lower,output,
ipn5brk2adcalign_pd_bias_gen_41seg,vbias_upper,output,
ipn5brk2adcalign_pd_bias_gen_41seg,vssx,input,
ipn5brk2adcalign_pd_bias_genvar_pull_up,description,description,
ipn5brk2adcalign_pd_bias_genvar_pull_up,vcc0p9_lv,input,
ipn5brk2adcalign_pd_bias_genvar_pull_up,i_pdbias_i50u,input,
ipn5brk2adcalign_pd_bias_genvar_pull_up,i_pdref_i50u,input,
ipn5brk2adcalign_pd_bias_genvar_pull_up,vbias_upper,output,
ipn5brk2adcalign_pd_bias_genvar_pull_up,vbias_lower,output,
ipn5brk2adcalign_pd_bias_genvar_pull_up,pd_bias_en,input,
ipn5brk2adcalign_pd_bias_genvar_pull_up,vssx,input,
ipn5brk2adcalign_pd_bias_genvar_pull_up,pd_bias_enb,input,
ipn5brk2adcalign_pd_bias_genvar,description,description,
ipn5brk2adcalign_pd_bias_genvar,vcc0p9_lv,input,
ipn5brk2adcalign_pd_bias_genvar,i_pdbias_i50u,input,
ipn5brk2adcalign_pd_bias_genvar,i_pdref_i50u,input,
ipn5brk2adcalign_pd_bias_genvar,vbias_upper,output,
ipn5brk2adcalign_pd_bias_genvar,vbias_lower,output,
ipn5brk2adcalign_pd_bias_genvar,pd_bias_en,input,
ipn5brk2adcalign_pd_bias_genvar,vssx,input,
ipn5brk2adcalign_pd_bias_genvar,pd_bias_enb,input,
ipn5brk2adcalign_pd_resistors,description,description,
ipn5brk2adcalign_pd_resistors,vssx,input,
ipn5brk2adcalign_pd_resistors,i_cmln_waste,input,
ipn5brk2adcalign_pd_resistors,i_cmlp_varac_hv4hf,input,
ipn5brk2adcalign_lvlshft,description,description,
ipn5brk2adcalign_lvlshft,idig_adc_address<8:0>,input,
ipn5brk2adcalign_lvlshft,i_adc_logic_spare<3:0>,input,
ipn5brk2adcalign_lvlshft,i_global_align_reg_strbr_read_d_in_fw<31:0>,input,
ipn5brk2adcalign_lvlshft,idig_adc_strbreg_rstb,input,
ipn5brk2adcalign_lvlshft,i_global_align_regs_strb<1:0>,input,
ipn5brk2adcalign_lvlshft,i_global_align_regs_rd<1:0>,input,
ipn5brk2adcalign_lvlshft,iout_adc_logic_spare<3:0>,input,
ipn5brk2adcalign_lvlshft,vcc0p9_lv,input,
ipn5brk2adcalign_lvlshft,o_local_allpwrgood_0p9,output,
ipn5brk2adcalign_lvlshft,dig_adc_strbreg_rstb,output,
ipn5brk2adcalign_lvlshft,dig_adc_address<8:0>,output,
ipn5brk2adcalign_lvlshft,oin_adc_logic_spare<3:0>,output,
ipn5brk2adcalign_lvlshft,o_adc_logic_spare<3:0>,output,
ipn5brk2adcalign_lvlshft,dig_adc_write<31:0>,output,
ipn5brk2adcalign_lvlshft,dig_adc_write_2lvlshft<31:0>,input,
ipn5brk2adcalign_lvlshft,o_local_allpwrgood_lgc,output,
ipn5brk2adcalign_lvlshft,reg_read_data<31:0>,output,
ipn5brk2adcalign_lvlshft,vssx,input,
ipn5brk2adcalign_lvlshft,vcc0p65_lv,input,
ipn5brk2adcalign_lvlshft,reg_rd<1:0>,output,
ipn5brk2adcalign_lvlshft,reg_strb<1:0>,output,
ipn5brk2adcalign_lvlshft,i_allpwrgood_lgc,input,
ipn5brk2adcalign_lvlshft,i_allpwrgood_0p9,input,
ipn5brk2adcalign_lvlshft,dig_adc_strb,output,
ipn5brk2adcalign_lvlshft,idig_adc_strb,input,
ipn5brk2adcalign_lvlshft,o_adc_logic_clkdiv_vco_clk,output,
ipn5brk2adcalign_lvlshft,iout_adc_logic_clkdiv_vco_ck,input,
ipn5brk2adcalign_lvlshft,i_dfx_hsmon,input,
ipn5brk2adcalign_lvlshft,o_dfx_hsmon,output,
ipn5brk2adcalign_lvlshft,i_global_align_ngate_rst_sync,input,
ipn5brk2adcalign_lvlshft,i_global_align_qrt11_clk,input,
ipn5brk2adcalign_lvlshft,i_global_align_qrt15_clk,input,
ipn5brk2adcalign_lvlshft,o_global_align_qrt11_clk,output,
ipn5brk2adcalign_lvlshft,o_global_align_qrt15_clk,output,
ipn5brk2adcalign_lvlshft,o_global_align_ngate_rst_sync,output,
ipn5brk2adcalign_dfx_ctrl,description,description,
ipn5brk2adcalign_dfx_ctrl,vcc0p9_lv,input,
ipn5brk2adcalign_dfx_ctrl,i_allpwrgood_0p9,input,
ipn5brk2adcalign_dfx_ctrl,vcc0p65_lv,input,
ipn5brk2adcalign_dfx_ctrl,o_dfx_dcmon_n,output,
ipn5brk2adcalign_dfx_ctrl,pd_bias_en,input,
ipn5brk2adcalign_dfx_ctrl,vssx,input,
ipn5brk2adcalign_dfx_ctrl,o_dfx_dcmon_p,output,
ipn5brk2adcalign_dfx_ctrl,pd_bias_ctrl<4:0>,input,
ipn5brk2adcalign_dfx_ctrl,vbias_lower,input,
ipn5brk2adcalign_dfx_ctrl,vbias_upper,input,
ipn5brk2adcalign_dfx_ctrl,dfx_dcmon_vmid_en,input,
ipn5brk2adcalign_dfx_ctrl,pd_dfx_p,input,
ipn5brk2adcalign_dfx_ctrl,pd_dcmon_dfxn_en,input,
ipn5brk2adcalign_dfx_ctrl,dfx_dcmon_vbiaslower_en,input,
ipn5brk2adcalign_dfx_ctrl,dfx_dcmon_vbiasupper_en,input,
ipn5brk2adcalign_dfx_ctrl,pd_bias_gen_ctrlb<4:0>,output,
ipn5brk2adcalign_dfx_ctrl,pd_bias_gen_ctrlbb<4:0>,output,
ipn5brk2adcalign_dfx_ctrl,pd_bias_gen_enb,output,
ipn5brk2adcalign_dfx_ctrl,pd_bias_gen_enbb,output,
ipn5brk2adcalign_dfx_ctrl,pd_dcmon_dfxp_en,input,
ipn5brk2adcalign_dfx_ctrl,pd_dfx_n,input,
ipn5brk2adcalign_phase_detector2,description,description,
ipn5brk2adcalign_phase_detector2,i_pd_ref1xdata<4:1>,input,
ipn5brk2adcalign_phase_detector2,i_pd_ref10err<3:1>,input,
ipn5brk2adcalign_phase_detector2,i_pd_ref11err<4:1>,input,
ipn5brk2adcalign_phase_detector2,i_pd_rstb,input,
ipn5brk2adcalign_phase_detector2,i_pd_start_late,input,
ipn5brk2adcalign_phase_detector2,i_pd_stop_late,input,
ipn5brk2adcalign_phase_detector2,i_pd_stop_next_cyc,input,
ipn5brk2adcalign_phase_detector2,i_q0_qvt0_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,vssx,input,
ipn5brk2adcalign_phase_detector2,i_q0_qvt0_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q0_qvt1_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q0_qvt1_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q0_qvt2_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q0_qvt2_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q0_qvt3_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q0_qvt3_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt0_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt0_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt1_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt1_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt2_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt2_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt3_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt3_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt0_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt0_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt1_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt1_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt2_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt2_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt3_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt3_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt0_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt0_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt1_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt1_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt2_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt2_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt3_sar0_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt3_sar3_data<5:1>,input,
ipn5brk2adcalign_phase_detector2,vcc0p9_lv,input,
ipn5brk2adcalign_phase_detector2,vcc_lgc,input,
ipn5brk2adcalign_phase_detector2,o_pd_cml_fb_n,output,
ipn5brk2adcalign_phase_detector2,o_pd_cml_fb_p,output,
ipn5brk2adcalign_phase_detector2,i_q0_qvt0_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q0_qvt3_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q0_qvt1_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q0_qvt2_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt0_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt3_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt1_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt2_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt0_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt3_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt1_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt2_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt0_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt3_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt1_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt2_sar3_valid,input,
ipn5brk2adcalign_phase_detector2,i_q0_qvt0_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_q0_qvt3_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_q0_qvt1_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_q0_qvt2_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt0_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt3_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt1_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_q3_qvt2_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt0_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt3_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt1_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_q1_qvt2_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt0_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt3_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt1_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_q2_qvt2_sar0_valid,input,
ipn5brk2adcalign_phase_detector2,i_allpwrgood_0p9,input,
ipn5brk2adcalign_phase_detector2,vbias_lower,input,
ipn5brk2adcalign_phase_detector2,vbias_upper,input,
ipn5brk2adcalign_phase_detector2,o_pd_dfx_dcmon_n,output,
ipn5brk2adcalign_phase_detector2,o_pd_dfx_dcmon_p,output,
ipn5brk2adcalign_phase_detector2,dfx_sel<2:0>,input,
ipn5brk2adcalign_phase_detector2,cml_dfx_en,input,
ipn5brk2adcalign_phase_detector2,i_pd_chkn_swap,input,
ipn5brk2adcalign_pd_qrt2,description,description,
ipn5brk2adcalign_pd_qrt2,sar0_data<5:1>,input,
ipn5brk2adcalign_pd_qrt2,ref11err<4:1>,input,
ipn5brk2adcalign_pd_qrt2,ref1xdata<4:1>,input,
ipn5brk2adcalign_pd_qrt2,ref10err<3:1>,input,
ipn5brk2adcalign_pd_qrt2,vbias_upper,input,
ipn5brk2adcalign_pd_qrt2,vbias_lower,input,
ipn5brk2adcalign_pd_qrt2,i_allpwrgood_0p9,input,
ipn5brk2adcalign_pd_qrt2,er_c_3_0<1:0>,output,
ipn5brk2adcalign_pd_qrt2,vcc_lgc,input,
ipn5brk2adcalign_pd_qrt2,vssx,input,
ipn5brk2adcalign_pd_qrt2,i_pd_rstb,input,
ipn5brk2adcalign_pd_qrt2,i_pd_stop_next_cyc,input,
ipn5brk2adcalign_pd_qrt2,i_pd_stop_late,input,
ipn5brk2adcalign_pd_qrt2,i_pd_start_late,input,
ipn5brk2adcalign_pd_qrt2,sar3_valid,input,
ipn5brk2adcalign_pd_qrt2,sar0_valid,input,
ipn5brk2adcalign_pd_qrt2,vcc0p9_lv,input,
ipn5brk2adcalign_pd_qrt2,sar3_data<5:1>,input,
ipn5brk2adcalign_pd_qrt2,dt_m2_3_0<3:0>,input,
ipn5brk2adcalign_pd_qrt2,o_cml_n,output,
ipn5brk2adcalign_pd_qrt2,o_cml_p,output,
ipn5brk2adcalign_pd_qrt2,er_m1_3_0<1:0>,input,
ipn5brk2adcalign_pd_qrt2,amp_l_3_0<1:0>,output,
ipn5brk2adcalign_pd_qrt2,amp_h_3_0<1:0>,output,
ipn5brk2adcalign_pd_qrt2,dt_c_3_0<3:0>,output,
ipn5brk2adcalign_pd_qrt2,o_dfx_n,output,
ipn5brk2adcalign_pd_qrt2,o_dfx_p,output,
ipn5brk2adcalign_pd_qrt2,cml_dfx_en,input,
ipn5brk2adcalign_pd_qrt2,dfx_sel<2:0>,input,
ipn5brk2adcalign_pd_qrt2,chkn_swap,input,
ipn5brk2adcalign_pd_unit2,description,description,
ipn5brk2adcalign_pd_unit2,vssx,input,
ipn5brk2adcalign_pd_unit2,vcc0p9_lv,input,
ipn5brk2adcalign_pd_unit2,this_valid,input,
ipn5brk2adcalign_pd_unit2,other_valid,input,
ipn5brk2adcalign_pd_unit2,er_c,output,
ipn5brk2adcalign_pd_unit2,amp_h,output,
ipn5brk2adcalign_pd_unit2,amp_l,output,
ipn5brk2adcalign_pd_unit2,dt_c<1:0>,output,
ipn5brk2adcalign_pd_unit2,er_m1,input,
ipn5brk2adcalign_pd_unit2,vcc0p65_lv,input,
ipn5brk2adcalign_pd_unit2,ref10err<3:1>,input,
ipn5brk2adcalign_pd_unit2,ref1xdata<4:1>,input,
ipn5brk2adcalign_pd_unit2,ref11err<4:1>,input,
ipn5brk2adcalign_pd_unit2,sar_data<5:1>,input,
ipn5brk2adcalign_pd_unit2,i_pd_rstb,input,
ipn5brk2adcalign_pd_unit2,i_pd_stop_next_cyc,input,
ipn5brk2adcalign_pd_unit2,i_pd_stop_late,input,
ipn5brk2adcalign_pd_unit2,i_pd_start_late,input,
ipn5brk2adcalign_pd_unit2,dt_m2<1:0>,input,
ipn5brk2adcalign_pd_unit2,o_cml_n,output,
ipn5brk2adcalign_pd_unit2,o_cml_p,output,
ipn5brk2adcalign_pd_unit2,vbias_lower,input,
ipn5brk2adcalign_pd_unit2,vbias_upper,input,
ipn5brk2adcalign_pd_unit2,i_allpwrgood_0p9,input,
ipn5brk2adcalign_pd_unit2,o_dfx_p,output,
ipn5brk2adcalign_pd_unit2,o_dfx_n,output,
ipn5brk2adcalign_pd_unit2,cml_dfx_en,input,
ipn5brk2adcalign_pd_unit2,dfx_sel<2:0>,input,
ipn5brk2adcalign_pd_unit2,chkn_swap,input,
ipn5brk2adcalign_pd_unit_cml,description,description,
ipn5brk2adcalign_pd_unit_cml,earlier_p,input,
ipn5brk2adcalign_pd_unit_cml,vcc0p9_lv,input,
ipn5brk2adcalign_pd_unit_cml,vssx,input,
ipn5brk2adcalign_pd_unit_cml,later_n,input,
ipn5brk2adcalign_pd_unit_cml,o_cml_p,output,
ipn5brk2adcalign_pd_unit_cml,o_cml_n,output,
ipn5brk2adcalign_pd_unit_cml,later_p,input,
ipn5brk2adcalign_pd_unit_cml,earlier_n,input,
ipn5brk2adcalign_pd_unit_cml,vbias_upper,input,
ipn5brk2adcalign_pd_unit_cml,vbias_lower,input,
ipn5brk2adcalign_pd_unit_cml,o_dfx_p,output,
ipn5brk2adcalign_pd_unit_cml,o_dfx_n,output,
ipn5brk2adcalign_pd_unit_cml,dfx_n,input,
ipn5brk2adcalign_pd_unit_cml,dfx_p,input,
ipn5brk2adcalign_pd_unit_cml_slice,description,description,
ipn5brk2adcalign_pd_unit_cml_slice,inn,input,
ipn5brk2adcalign_pd_unit_cml_slice,vcc0p9_lv,input,
ipn5brk2adcalign_pd_unit_cml_slice,vssx,input,
ipn5brk2adcalign_pd_unit_cml_slice,ocmlp,output,
ipn5brk2adcalign_pd_unit_cml_slice,inp,input,
ipn5brk2adcalign_pd_unit_cml_slice,ocmln,output,
ipn5brk2adcalign_pd_unit_cml_slice,vbias_upper,input,
ipn5brk2adcalign_pd_unit_cml_slice,vbias_lower,input,
ipn5brk2adcalign_pd_unit_seq,description,description,
ipn5brk2adcalign_pd_unit_seq,start_late,input,
ipn5brk2adcalign_pd_unit_seq,stop_late,input,
ipn5brk2adcalign_pd_unit_seq,stop_next_cyc,input,
ipn5brk2adcalign_pd_unit_seq,clk,input,
ipn5brk2adcalign_pd_unit_seq,other_clk,input,
ipn5brk2adcalign_pd_unit_seq,go_earlier_syncd_p,output,
ipn5brk2adcalign_pd_unit_seq,go_later,input,
ipn5brk2adcalign_pd_unit_seq,go_earlier,input,
ipn5brk2adcalign_pd_unit_seq,vcc_lgc,input,
ipn5brk2adcalign_pd_unit_seq,vssx,input,
ipn5brk2adcalign_pd_unit_seq,rstb,input,
ipn5brk2adcalign_pd_unit_seq,vcc0p9_lv,input,
ipn5brk2adcalign_pd_unit_seq,i_allpwrgood_0p9,input,
ipn5brk2adcalign_pd_unit_seq,go_later_syncd_n,output,
ipn5brk2adcalign_pd_unit_seq,go_later_syncd_p,output,
ipn5brk2adcalign_pd_unit_seq,go_earlier_syncd_n,output,
ipn5brk2adcalign_pd_unit_seq,amp_h,input,
ipn5brk2adcalign_pd_unit_seq,amp_l,input,
ipn5brk2adcalign_pd_unit_seq,dt_c<1:0>,input,
ipn5brk2adcalign_pd_unit_seq,er_c,input,
ipn5brk2adcalign_pd_unit_seq,cml_dfx_en,input,
ipn5brk2adcalign_pd_unit_seq,dfx_sel<2:0>,input,
ipn5brk2adcalign_pd_unit_seq,dfx_n,output,
ipn5brk2adcalign_pd_unit_seq,dfx_p,output,
ipn5brk2adcalign_pd_unit_seq,chkn_swap,input,
ipn5brk2adcalign_pd_unit_core2,description,description,
ipn5brk2adcalign_pd_unit_core2,vssx,input,
ipn5brk2adcalign_pd_unit_core2,vcc0p65_lv,input,
ipn5brk2adcalign_pd_unit_core2,sar_data<5:1>,input,
